구분,P/N,협력사,엑셀중량,기하중량/비교,외경,두께,길이,배수/비고
②시트간스펙충돌,MJU65033016,대원/미래,,,,,,대원:Φ4.76 T0.65 L157.0 | 미래:Φ4.76 T0.65 L153.0
②시트간스펙충돌,MJU48000801,대원/미래/이젠터,,,,,,대원:Φ6.35 T0.65 L205.0 | 미래:Φ6.35 T0.65 L209.0 | 이젠터:Φ6.35 T0.65 L205.0
②시트간스펙충돌,MJU48000901,대원/미래/이젠터,,,,,,대원:Φ6.35 T0.65 L210.0 | 미래:Φ6.35 T0.65 L213.0 | 이젠터:Φ6.35 T0.65 L210.0
②시트간스펙충돌,MJU48001001,대원/미래/이젠터,,,,,,대원:Φ6.35 T0.65 L176.0 | 미래:Φ6.35 T0.65 L180.0 | 이젠터:Φ6.35 T0.65 L176.0
②시트간스펙충돌,MJU47978401,대원/미래/이젠터,,,,,,대원:Φ12.7 T0.75 L218.0 | 미래:Φ12.7 T0.75 L224.0 | 이젠터:Φ12.7 T0.75 L218.0
②시트간스펙충돌,MJU66929504,대원/미래/이젠터,,,,,,대원:Φ6.35 T0.55 L185.0 | 대원:Φ6.35 T0.55 L185.0 | 미래:Φ6.35 T0.55 L190.0 | 이젠터:Φ6.35 T0.65 L187.0
②시트간스펙충돌,MJU64868565,대원/미래/이젠터,,,,,,대원:Φ12.7 T0.75 L274.0 | 미래:Φ12.7 T0.75 L274.0 | 이젠터:Φ12.7 T0.75 L276.0 | 이젠터:Φ12.7 T0.75 L276.0
②시트간스펙충돌,MJU64868530,대원/미래/이젠터/중앙,,,,,,대원:Φ9.52 T0.65 L138.0 | 미래:Φ9.52 T0.65 L138.0 | 중앙:Φ9.52 T0.65 L141.0 | 이젠터:Φ9.52 T0.65 L140.0 | 이젠터:Φ9.52 T0.65 L140.0 | 이젠터:Φ9.52 T0.65 L140.0 | 이젠터:Φ9.52 T0.65 L140.0 | 이젠터:Φ9.52 T0.65 L140.0
②시트간스펙충돌,MJU66800403,대원,,,,,,대원:Φ22.22 T1.15 L196.0 | 대원:Φ22.22 T1.15 L176.0
②시트간스펙충돌,MJU66479001,대원/미래/이젠터/케이비,,,,,,대원:Φ9.52 T0.65 L62.0 | 미래:Φ9.52 T0.65 L59.0 | 이젠터:Φ9.52 T0.65 L62.0 | 이젠터:Φ9.52 T0.65 L62.0 | 이젠터:Φ9.52 T0.65 L60.0 | 케이비:Φ9.52 T0.65 L60.0
②시트간스펙충돌,MJU66479301,대원/미래,,,,,,대원:Φ12.7 T0.75 L585.0 | 대원:Φ12.7 T0.75 L585.0 | 미래:Φ12.7 T0.75 L577.0
②시트간스펙충돌,MJU66749608,대원/이젠터/중앙/케이비,,,,,,대원:Φ9.52 T0.65 L392.0 | 중앙:Φ9.52 T0.65 L392.0 | 이젠터:Φ9.52 T0.65 L395.0 | 케이비:Φ9.52 T0.65 L402.0
②시트간스펙충돌,5210A23089A,대원/미래/이젠터/중앙,,,,,,대원:Φ6.35 T0.7 L143.0 | 대원:Φ6.35 T0.7 L143.0 | 대원:Φ6.35 T0.7 L143.0 | 대원:Φ6.35 T0.7 L143.0 | 대원:Φ6.35 T0.7 L143.0 | 대원:Φ6.35 T0.7 L143.0 | 대원:Φ6.35 T0.7 L143.0 | 대원:Φ6.35 T0.7 L143.0 | 대원:Φ6.35 T0.7 L143.0 | 대원:Φ6.35 T0.7 L143.0 | 대원:Φ6.35 T0.7 L143.0 | 대원:Φ6.35 T0.7 L143.0 | 미래:Φ6.35 T0.7 L141.0 | 미래:Φ6.35 T0.7 L143.0 | 중앙:Φ6.35 T0.65 L142.0 | 중앙:Φ6.35 T0.65 L142.0 | 이젠터:Φ6.35 T0.7 L144.0 | 이젠터:Φ6.35 T0.65 L144.0 | 이젠터:Φ6.35 T0.7 L144.0 | 이젠터:Φ6.35 T0.7 L144.0
②시트간스펙충돌,5210A23089D,대원,,,,,,대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L190.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0 | 대원:Φ6.35 T0.7 L192.0
②시트간스펙충돌,MJU66478204,대원/미래,,,,,,대원:Φ12.7 T0.75 L181.0 | 대원:Φ12.7 T0.75 L181.0 | 대원:Φ12.7 T0.75 L181.0 | 대원:Φ12.7 T0.75 L181.0 | 대원:Φ12.7 T0.75 L181.0 | 대원:Φ12.7 T0.75 L181.0 | 대원:Φ12.7 T0.75 L181.0 | 대원:Φ12.7 T0.75 L181.0 | 대원:Φ12.7 T0.75 L181.0 | 미래:Φ12.7 T0.75 L177.0
②시트간스펙충돌,MJU64927306,미래/중앙,,,,,,미래:Φ6.35 T0.65 L316.0 | 중앙:Φ6.35 T0.65 L319.0 | 중앙:Φ6.35 T0.65 L319.0
②시트간스펙충돌,MJU64927307,미래/중앙,,,,,,미래:Φ6.35 T0.65 L316.0 | 중앙:Φ6.35 T0.65 L339.0 | 중앙:Φ6.35 T0.65 L339.0
②시트간스펙충돌,MJU64927308,미래/중앙,,,,,,미래:Φ6.35 T0.65 L316.0 | 중앙:Φ6.35 T0.65 L310.0 | 중앙:Φ6.35 T0.65 L310.0
②시트간스펙충돌,MJU64927309,미래/중앙,,,,,,미래:Φ9.52 T0.65 L242.0 | 중앙:Φ9.52 T0.65 L244.0 | 중앙:Φ9.52 T0.65 L244.0
②시트간스펙충돌,MJU64907801,미래/중앙,,,,,,미래:Φ6.35 T0.65 L96.0 | 미래:Φ6.35 T0.65 L96.0 | 미래:Φ6.35 T0.65 L99.0 | 중앙:Φ6.35 T0.65 L97.0
②시트간스펙충돌,MJU64907802,미래/중앙,,,,,,미래:Φ6.35 T0.65 L114.0 | 미래:Φ6.35 T0.65 L114.0 | 미래:Φ6.35 T0.65 L117.0 | 미래:Φ6.35 T0.65 L117.0 | 중앙:Φ6.35 T0.65 L114.0
②시트간스펙충돌,MJU64868501,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L175.0 | 미래:Φ6.35 T0.65 L175.0 | 이젠터:Φ6.35 T0.65 L172.0
②시트간스펙충돌,MJU64868502,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L172.0 | 미래:Φ6.35 T0.65 L172.0 | 이젠터:Φ6.35 T0.65 L179.0
②시트간스펙충돌,MJU64868503,미래/이젠터,,,,,,미래:Φ4.76 T0.65 L321.0 | 미래:Φ4.76 T0.65 L321.0 | 이젠터:Φ4.76 T0.65 L324.0
②시트간스펙충돌,MJU62392701,미래/중앙,,,,,,미래:Φ6.35 T0.65 L435.0 | 중앙:Φ6.35 T0.65 L435.0 | 중앙:Φ5.0 T0.65 L435.0
②시트간스펙충돌,MJU64408025,미래,,,,,,미래:Φ7.94 T0.65 L990.0 | 미래:Φ7.94 T0.65 L996.0
②시트간스펙충돌,MJU63669501,미래/중앙,,,,,,미래:Φ6.35 T0.65 L93.0 | 미래:Φ6.35 T0.65 L93.0 | 미래:Φ6.35 T0.65 L95.0 | 미래:Φ6.35 T0.65 L95.0 | 미래:Φ6.35 T0.65 L95.0 | 미래:Φ6.35 T0.65 L98.0 | 미래:Φ6.35 T0.65 L98.0 | 중앙:Φ6.35 T0.65 L96.0 | 중앙:Φ6.35 T0.65 L96.0
②시트간스펙충돌,MJU63669504,미래,,,,,,미래:Φ6.35 T0.65 L125.0 | 미래:Φ6.35 T0.65 L130.0 | 미래:Φ6.35 T0.65 L130.0
②시트간스펙충돌,MJU63687701,미래,,,,,,미래:Φ6.35 T0.65 L96.0 | 미래:Φ6.35 T0.65 L96.0 | 미래:Φ6.35 T0.65 L95.0 | 미래:Φ6.35 T0.65 L95.0 | 미래:Φ6.35 T0.65 L95.0 | 미래:Φ6.35 T0.65 L99.0 | 미래:Φ6.35 T0.65 L99.0
②시트간스펙충돌,MJU63669601,미래/중앙,,,,,,미래:Φ6.35 T0.65 L59.0 | 미래:Φ6.35 T0.65 L2167.0 | 미래:Φ6.35 T0.65 L60.0 | 미래:Φ6.35 T0.65 L60.0 | 미래:Φ6.35 T0.65 L60.0 | 미래:Φ6.35 T0.65 L60.0 | 미래:Φ6.35 T0.65 L61.0 | 미래:Φ6.35 T0.65 L61.0 | 중앙:Φ6.35 T0.65 L61.0
②시트간스펙충돌,MJU63689401,미래,,,,,,미래:Φ6.35 T0.65 L230.0 | 미래:Φ6.35 T0.65 L236.0
②시트간스펙충돌,MJU63691201,미래,,,,,,미래:Φ6.35 T0.65 L155.0 | 미래:Φ6.35 T0.65 L162.0
②시트간스펙충돌,MJU37361324,미래,,,,,,미래:Φ6.35 T0.65 L112.0 | 미래:Φ6.35 T0.65 L112.0 | 미래:Φ6.35 T0.65 L115.0
②시트간스펙충돌,MJU37361325,미래,,,,,,미래:Φ6.35 T0.65 L202.0 | 미래:Φ6.35 T0.65 L202.0 | 미래:Φ6.35 T0.65 L115.0
②시트간스펙충돌,MJU64750502,미래,,,,,,미래:Φ15.88 T0.95 L336.0 | 미래:Φ15.88 T0.95 L337.0 | 미래:Φ15.88 T0.95 L336.0
②시트간스펙충돌,MJU64791201,미래/이젠터,,,,,,미래:Φ15.88 T0.95 L201.0 | 이젠터:Φ15.88 T0.95 L193.0
②시트간스펙충돌,MJU64979301,미래,,,,,,미래:Φ9.52 T0.65 L477.0 | 미래:Φ9.52 T0.65 L54.0
②시트간스펙충돌,MJU63009601,미래/이젠터,,,,,,미래:Φ15.88 T0.95 L76.0 | 이젠터:Φ15.88 T0.95 L75.0 | 이젠터:Φ15.88 T0.95 L75.0 | 이젠터:Φ15.88 T0.95 L75.0 | 이젠터:Φ15.88 T0.95 L75.0 | 이젠터:Φ15.88 T0.95 L75.0 | 이젠터:Φ15.88 T0.95 L75.0
②시트간스펙충돌,MJU64708702,미래,,,,,,미래:Φ12.7 T0.75 L520.0 | 미래:Φ12.7 T0.75 L525.0 | 미래:Φ12.7 T0.75 L525.0 | 미래:Φ12.7 T0.75 L525.0
②시트간스펙충돌,MJU60436230,미래/중앙,,,,,,미래:Φ12.7 T0.75 L288.0 | 중앙:Φ12.7 T0.75 L293.0
②시트간스펙충돌,MJU64408006,미래/중앙,,,,,,미래:Φ12.7 T0.75 L908.0 | 미래:Φ12.7 T0.75 L908.0 | 미래:Φ7.94 T0.65 L918.0 | 중앙:Φ7.94 T0.65 L917.0 | 중앙:Φ7.94 T0.65 L917.0
②시트간스펙충돌,MJU64408007,미래/중앙,,,,,,미래:Φ12.7 T0.75 L304.0 | 중앙:Φ12.7 T0.75 L303.0 | 중앙:Φ12.7 T0.75 L303.0
②시트간스펙충돌,MJU64449912,미래/이젠터,,,,,,미래:Φ7.94 T0.65 L1039.0 | 이젠터:Φ7.94 T0.65 L1042.0
②시트간스펙충돌,MJU64449913,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L213.0 | 이젠터:Φ12.7 T0.75 L216.0
②시트간스펙충돌,5211AP4052A,미래/이젠터,,,,,,미래:Φ7.94 T0.65 L117.0 | 이젠터:Φ7.94 T0.65 L115.0
②시트간스펙충돌,MJU60436233,MTS/미래,,,,,,미래:Φ9.52 T0.65 L141.0 | MTS:Φ9.52 T0.65 L95.0
②시트간스펙충돌,MJU60436235,MTS/미래,,,,,,미래:Φ9.52 T0.65 L172.0 | MTS:Φ9.52 T0.65 L176.0
②시트간스펙충돌,MJU64963803,MTS/미래,,,,,,미래:Φ12.7 T0.75 L413.0 | MTS:Φ12.7 T0.75 L416.0 | MTS:Φ12.7 T0.75 L416.0
②시트간스펙충돌,MJU64963804,MTS/미래,,,,,,미래:Φ12.7 T0.75 L157.0 | MTS:Φ12.7 T0.75 L159.0 | MTS:Φ12.7 T0.75 L159.0
②시트간스펙충돌,MJU64963807,미래/중앙,,,,,,미래:Φ9.52 T0.65 L568.0 | 미래:Φ9.52 T0.65 L568.0 | 중앙:Φ9.52 T0.65 L576.0
②시트간스펙충돌,MJU64963808,미래/중앙,,,,,,미래:Φ9.52 T0.65 L426.0 | 미래:Φ9.52 T0.65 L426.0 | 중앙:Φ9.52 T0.65 L430.0
②시트간스펙충돌,MJU64868534,미래/이젠터/케이비,,,,,,미래:Φ6.35 T0.65 L73.0 | 미래:Φ6.35 T0.65 L75.0 | 미래:Φ6.35 T0.65 L73.0 | 미래:Φ6.35 T0.65 L73.0 | 미래:Φ6.35 T0.65 L73.0 | 이젠터:Φ6.35 T0.65 L75.0 | 케이비:Φ6.35 T0.65 L77.0
②시트간스펙충돌,MJU63650905,미래/케이비,,,,,,미래:Φ4.76 T0.65 L190.0 | 케이비:Φ4.76 T0.65 L196.0
②시트간스펙충돌,MJU64431904,미래/이젠터/중앙,,,,,,미래:Φ4.76 T0.65 L109.0 | 미래:Φ4.76 T0.65 L112.0 | 중앙:Φ4.76 T0.65 L112.0 | 이젠터:Φ4.76 T0.65 L109.0 | 이젠터:Φ4.76 T0.65 L109.0 | 이젠터:Φ4.76 T0.65 L109.0 | 이젠터:Φ4.76 T0.65 L109.0 | 이젠터:Φ4.76 T0.65 L109.0
②시트간스펙충돌,MJU64431905,미래/이젠터/중앙,,,,,,미래:Φ4.76 T0.65 L59.0 | 미래:Φ4.76 T0.65 L60.0 | 중앙:Φ4.76 T0.65 L60.0 | 이젠터:Φ4.76 T0.65 L60.0 | 이젠터:Φ4.76 T0.65 L60.0 | 이젠터:Φ4.76 T0.65 L59.0 | 이젠터:Φ4.76 T0.65 L60.0 | 이젠터:Φ4.76 T0.65 L60.0
②시트간스펙충돌,MJU62028301,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L134.0 | 미래:Φ6.35 T0.65 L131.0 | 이젠터:Φ6.35 T0.65 L132.0
②시트간스펙충돌,MJU62028802,미래,,,,,,미래:Φ6.35 T0.65 L82.0 | 미래:Φ6.35 T0.65 L83.0
②시트간스펙충돌,MJU64856601,미래/이젠터/케이비,,,,,,미래:Φ6.35 T0.65 L292.0 | 미래:Φ6.35 T0.65 L296.0 | 이젠터:Φ6.35 T0.65 L297.0 | 케이비:Φ6.35 T0.65 L305.0
②시트간스펙충돌,MJU64856602,미래/이젠터/케이비,,,,,,미래:Φ6.35 T0.65 L292.0 | 미래:Φ6.35 T0.65 L172.0 | 이젠터:Φ6.35 T0.65 L297.0 | 케이비:Φ6.35 T0.65 L305.0
②시트간스펙충돌,MJU64856603,미래/이젠터/케이비,,,,,,미래:Φ6.35 T0.65 L169.0 | 미래:Φ6.35 T0.65 L172.0 | 이젠터:Φ6.35 T0.65 L174.0 | 케이비:Φ6.35 T0.65 L173.0
②시트간스펙충돌,MJU64856604,미래/이젠터/케이비,,,,,,미래:Φ6.35 T0.65 L169.0 | 미래:Φ6.35 T0.65 L296.0 | 이젠터:Φ6.35 T0.65 L174.0 | 케이비:Φ6.35 T0.65 L173.0
②시트간스펙충돌,MJU64856605,미래/이젠터/케이비,,,,,,미래:Φ6.35 T0.65 L295.0 | 미래:Φ6.35 T0.65 L296.0 | 이젠터:Φ6.35 T0.65 L300.0 | 케이비:Φ6.35 T0.65 L299.0
②시트간스펙충돌,MJU64856606,미래/이젠터/케이비,,,,,,미래:Φ6.35 T0.65 L295.0 | 미래:Φ12.7 T0.75 L298.0 | 이젠터:Φ6.35 T0.65 L300.0 | 케이비:Φ6.35 T0.65 L299.0
②시트간스펙충돌,MJU64064527,미래,,,,,,미래:Φ6.35 T0.65 L137.0 | 미래:Φ6.35 T0.65 L138.0
②시트간스펙충돌,MJU63548418,미래/이젠터,,,,,,미래:Φ4.76 T0.65 L302.0 | 이젠터:Φ4.76 T0.65 L300.0 | 이젠터:Φ4.76 T0.65 L300.0
②시트간스펙충돌,MJU63548419,미래/이젠터,,,,,,미래:Φ4.76 T0.65 L308.0 | 이젠터:Φ4.76 T0.65 L303.0 | 이젠터:Φ4.76 T0.65 L303.0
②시트간스펙충돌,MJU64047701,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L194.0 | 미래:Φ6.35 T0.65 L206.0 | 이젠터:Φ6.35 T0.65 L204.0
②시트간스펙충돌,MJU64047801,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L194.0 | 미래:Φ6.35 T0.65 L206.0 | 이젠터:Φ6.35 T0.65 L204.0
②시트간스펙충돌,MJU64047901,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L125.0 | 미래:Φ6.35 T0.65 L132.0 | 이젠터:Φ6.35 T0.65 L130.0
②시트간스펙충돌,5210A29104A,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L144.0 | 이젠터:Φ6.35 T0.65 L149.0
②시트간스펙충돌,5210A29103A,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L161.0 | 이젠터:Φ6.35 T0.65 L168.0
②시트간스펙충돌,5210A29110A,미래/이젠터,,,,,,미래:Φ6.35 T0.65 L211.0 | 이젠터:Φ6.35 T0.65 L218.0
②시트간스펙충돌,MJU57152701,미래,,,,,,미래:Φ9.52 T0.65 L71.0 | 미래:Φ9.52 T0.65 L72.0
②시트간스펙충돌,MJU57152801,미래,,,,,,미래:Φ9.52 T0.65 L161.0 | 미래:Φ9.52 T0.65 L162.0
②시트간스펙충돌,MJU58941308,미래/썬텍/이젠터,,,,,,미래:Φ6.35 T0.65 L98.0 | 이젠터:Φ6.35 T0.65 L101.0 | 이젠터:Φ6.35 T0.65 L101.0 | 썬텍:Φ6.35 T0.65 L100.0 | 썬텍:Φ6.35 T0.65 L100.0 | 썬텍:Φ6.35 T0.65 L100.0 | 썬텍:Φ6.35 T0.55 L100.0
②시트간스펙충돌,MJU58941309,미래/썬텍/이젠터,,,,,,미래:Φ6.35 T0.65 L117.0 | 미래:Φ6.35 T0.65 L117.0 | 이젠터:Φ6.35 T0.65 L119.0 | 이젠터:Φ6.35 T0.65 L119.0 | 썬텍:Φ6.35 T0.65 L118.0 | 썬텍:Φ6.35 T0.65 L118.0 | 썬텍:Φ6.35 T0.65 L118.0 | 썬텍:Φ6.35 T0.55 L118.0
②시트간스펙충돌,MJU58941311,미래/썬텍/이젠터,,,,,,미래:Φ12.7 T0.75 L290.0 | 이젠터:Φ12.7 T0.75 L289.0 | 썬텍:Φ12.7 T0.75 L292.0 | 썬텍:Φ12.7 T0.75 L292.0 | 썬텍:Φ12.7 T0.75 L292.0 | 썬텍:Φ12.7 T0.6 L292.0
②시트간스펙충돌,MJU64927120,미래/중앙,,,,,,미래:Φ6.35 T0.65 L78.0 | 미래:Φ6.35 T0.65 L74.0 | 중앙:Φ6.35 T0.65 L78.0
②시트간스펙충돌,MJU64927208,미래/이젠터,,,,,,미래:Φ12.7 T0.75 L513.0 | 이젠터:Φ12.7 T0.75 L515.0
②시트간스펙충돌,MJU62732605,미래/중앙,,,,,,미래:Φ6.35 T0.7 L135.0 | 미래:Φ6.35 T0.7 L138.0 | 중앙:Φ6.35 T0.7 L137.0 | 중앙:Φ6.35 T0.65 L137.0 | 중앙:Φ6.35 T0.7 L135.0
②시트간스펙충돌,MJU64959102,미래/중앙,,,,,,미래:Φ9.52 T0.65 L153.0 | 미래:Φ9.52 T0.65 L153.0 | 미래:Φ9.52 T0.65 L153.0 | 중앙:Φ9.52 T0.65 L156.0
②시트간스펙충돌,MJU64959103,미래/중앙,,,,,,미래:Φ9.52 T0.65 L102.0 | 미래:Φ9.52 T0.65 L102.0 | 미래:Φ9.52 T0.65 L104.0 | 중앙:Φ9.52 T0.65 L104.0
②시트간스펙충돌,MJU64959104,미래/중앙,,,,,,미래:Φ9.52 T0.65 L176.0 | 미래:Φ9.52 T0.65 L176.0 | 미래:Φ9.52 T0.65 L179.0 | 중앙:Φ9.52 T0.65 L178.0
②시트간스펙충돌,MJU64706601,미래/이젠터/중앙,,,,,,미래:Φ12.7 T0.75 L65.0 | 중앙:Φ12.7 T0.75 L65.0 | 중앙:Φ12.7 T0.75 L65.0 | 중앙:Φ12.7 T0.75 L65.0 | 중앙:Φ12.7 T0.75 L65.0 | 중앙:Φ12.7 T0.75 L65.0 | 중앙:Φ12.7 T0.75 L65.0 | 이젠터:Φ12.7 T0.75 L67.0
②시트간스펙충돌,MJU64466501,미래,,,,,,미래:Φ9.52 T0.65 L42.0 | 미래:Φ9.52 T0.65 L43.0
②시트간스펙충돌,MJU65520102,미래,,,,,,미래:Φ6.35 T0.65 L186.0 | 미래:Φ6.35 T0.65 L187.0
②시트간스펙충돌,MJU66366801,미래/중앙,,,,,,미래:Φ15.88 T0.95 L455.0 | 미래:Φ15.88 T0.95 L455.0 | 중앙:Φ15.88 T0.95 L456.0
②시트간스펙충돌,MJU65587603,명진/미래,,,,,,미래:Φ4.76 T0.65 L133.0 | 명진:Φ4.76 T0.65 L132.0 | 명진:Φ4.76 T0.65 L132.0
②시트간스펙충돌,MJU62672406,미래/중앙,,,,,,미래:Φ6.35 T0.65 L68.0 | 중앙:Φ6.35 T0.65 L69.0
②시트간스펙충돌,MJU63001002,MTS/미래,,,,,,미래:Φ15.88 T0.95 L408.0 | 미래:Φ15.88 T0.95 L408.0 | 미래:Φ15.88 T0.95 L408.0 | 미래:Φ15.88 T0.95 L408.0 | 미래:Φ15.88 T0.95 L408.0 | 미래:Φ15.88 T0.95 L408.0 | 미래:Φ15.88 T0.95 L408.0 | 미래:Φ15.88 T0.95 L408.0 | 미래:Φ15.88 T0.95 L307.0 | 미래:Φ15.88 T0.95 L408.0 | 미래:Φ15.88 T0.95 L408.0 | MTS:Φ15.88 T0.95 L445.0 | MTS:Φ15.88 T0.95 L445.0 | MTS:Φ15.88 T0.95 L445.0 | MTS:Φ15.88 T0.95 L445.0 | MTS:Φ15.88 T0.95 L445.0 | MTS:Φ15.88 T0.95 L445.0 | MTS:Φ15.88 T0.95 L445.0 | MTS:Φ15.88 T0.95 L445.0 | MTS:Φ15.88 T0.95 L445.0 | MTS:Φ15.88 T0.95 L445.0
②시트간스펙충돌,MJU63470904,MTS/미래,,,,,,미래:Φ15.88 T0.95 L307.0 | 미래:Φ15.88 T0.95 L307.0 | 미래:Φ15.88 T0.95 L307.0 | MTS:Φ15.88 T0.95 L311.0 | MTS:Φ15.88 T0.95 L311.0
②시트간스펙충돌,MJU42805302,미래,,,,,,미래:Φ15.88 T0.95 L100.0 | 미래:Φ15.88 T0.95 L100.0 | 미래:Φ15.88 T0.95 L101.0 | 미래:Φ15.88 T0.95 L101.0
②시트간스펙충돌,MJU42813101,미래,,,,,,미래:Φ12.7 T0.75 L174.0 | 미래:Φ12.7 T0.75 L174.0 | 미래:Φ12.7 T0.75 L169.0 | 미래:Φ12.7 T0.75 L169.0
②시트간스펙충돌,MJU63650908,MTS/미래,,,,,,미래:Φ12.7 T0.75 L762.0 | MTS:Φ12.7 T0.75 L772.0
②시트간스펙충돌,MJU63650909,MTS/미래,,,,,,미래:Φ12.7 T0.75 L656.0 | MTS:Φ12.7 T0.75 L654.0
②시트간스펙충돌,MJU63001003,MTS/미래,,,,,,미래:Φ15.88 T0.95 L408.0 | 미래:Φ15.88 T0.95 L408.0 | 미래:Φ15.88 T0.95 L410.0 | MTS:Φ15.88 T0.95 L445.0 | MTS:Φ15.88 T0.95 L445.0 | MTS:Φ15.88 T0.95 L445.0
②시트간스펙충돌,MJU66478901,미래/이젠터,,,,,,미래:Φ9.52 T0.65 L115.0 | 이젠터:Φ9.52 T0.65 L118.0 | 이젠터:Φ9.52 T0.65 L118.0
②시트간스펙충돌,MJU64959112,미래,,,,,,미래:Φ9.52 T0.65 L171.0 | 미래:Φ9.52 T0.65 L170.0
②시트간스펙충돌,5210A31939A,명진/미래/이젠터/중앙,,,,,,미래:Φ6.35 T0.7 L143.0 | 미래:Φ6.35 T0.7 L144.0 | 중앙:Φ6.35 T0.65 L143.0 | 중앙:Φ6.35 T0.65 L143.0 | 중앙:Φ6.35 T0.65 L143.0 | 이젠터:Φ6.35 T0.7 L147.0 | 이젠터:Φ6.35 T0.7 L144.0 | 이젠터:Φ6.35 T0.7 L143.0 | 이젠터:Φ6.35 T0.7 L143.0 | 이젠터:Φ6.35 T0.7 L145.0 | 이젠터:Φ6.35 T0.7 L143.0 | 이젠터:Φ6.35 T0.7 L145.0 | 명진:Φ6.35 T0.65 L143.0
②시트간스펙충돌,MJU66366802,미래/중앙,,,,,,미래:Φ15.88 T0.95 L162.0 | 중앙:Φ15.88 T0.95 L100.0
②시트간스펙충돌,MJU64727001,미래/이젠터/중앙,,,,,,미래:Φ6.35 T0.65 L408.0 | 중앙:Φ6.35 T0.65 L410.0 | 이젠터:Φ6.35 T0.65 L410.0
②시트간스펙충돌,MJU63000101,미래/이젠터/중앙,,,,,,미래:Φ4.76 T0.65 L50.0 | 미래:Φ4.76 T0.65 L50.0 | 미래:Φ4.76 T0.65 L50.0 | 미래:Φ4.76 T0.65 L50.0 | 미래:Φ4.76 T0.65 L50.0 | 미래:Φ4.76 T0.65 L50.0 | 중앙:Φ4.76 T0.65 L49.0 | 중앙:Φ4.76 T0.65 L49.0 | 중앙:Φ4.76 T0.65 L49.0 | 중앙:Φ4.76 T0.65 L49.0 | 중앙:Φ4.76 T0.65 L49.0 | 중앙:Φ4.76 T0.65 L49.0 | 이젠터:Φ4.76 T0.65 L51.0
②시트간스펙충돌,MJU64727101,미래/이젠터/중앙,,,,,,미래:Φ6.35 T0.65 L470.0 | 중앙:Φ6.35 T0.65 L470.0 | 이젠터:Φ6.35 T0.65 L468.0
②시트간스펙충돌,MJU64727501,미래/이젠터/중앙,,,,,,미래:Φ4.76 T0.65 L383.0 | 중앙:Φ4.76 T0.65 L383.0 | 이젠터:Φ4.76 T0.65 L382.0
②시트간스펙충돌,MJU64727002,미래/중앙,,,,,,미래:Φ6.35 T0.65 L405.0 | 중앙:Φ6.35 T0.65 L410.0
②시트간스펙충돌,MJU64727102,미래/중앙,,,,,,미래:Φ6.35 T0.65 L465.0 | 중앙:Φ6.35 T0.65 L470.0
②시트간스펙충돌,MJU64727202,미래/중앙,,,,,,미래:Φ6.35 T0.65 L531.0 | 중앙:Φ6.35 T0.65 L535.0
②시트간스펙충돌,MJU47978303,미래/썬텍,,,,,,미래:Φ6.35 T0.65 L99.0 | 미래:Φ6.35 T0.65 L100.0 | 썬텍:Φ6.35 T0.65 L99.0 | 썬텍:Φ6.35 T0.65 L99.0
