code,kind,phi,thick,length,copper_unit_kg,nparts
MJU63651005,부품,9.52,0.65,222.0,0.035954,
MJU63651022,부품,9.52,0.65,424.0,0.068668,
MJU63651023,부품,9.52,0.65,114.0,0.018463,
MJU63651901,부품,12.7,0.75,107.0,0.026938,
MJU63652001,부품,15.88,0.95,882.0,0.351402,
MJU63652002,부품,15.88,0.95,363.0,0.144624,
MJU63652005,부품,15.88,0.95,674.0,0.268531,
MJU63652006,부품,15.88,0.95,884.0,0.352198,
MJU63652007,부품,15.88,0.95,367.0,0.146218,
MJU63652009,부품,15.88,0.95,826.0,0.32909,
MJU63652010,부품,15.88,0.95,401.0,0.159764,
MJU63652011,부품,15.88,0.95,705.0,0.280882,
MJU63652012,부품,15.88,0.95,271.0,0.10797,
MJU63668317,부품,7.0,0.65,86.0,0.009971,
MJU63669501,부품,6.35,0.65,93.0,0.009679,
MJU63669502,부품,6.35,0.65,117.0,0.012177,
MJU63669503,부품,6.35,0.65,248.0,0.02581,
MJU63669504,부품,6.35,0.65,125.0,0.013009,
MJU63669505,부품,9.52,0.65,157.0,0.025427,
MJU63669506,부품,9.52,0.65,148.0,0.023969,
MJU63669508,부품,9.52,0.65,157.0,0.025427,
MJU63669511,부품,9.52,0.65,137.0,0.022188,
MJU63669512,부품,9.52,0.65,142.0,0.022997,
MJU63669513,부품,6.35,0.65,204.0,0.021231,
MJU63669515,부품,6.35,0.65,94.0,0.009783,
MJU63669516,부품,9.52,0.65,141.0,0.022835,
MJU63669517,부품,9.52,0.65,141.0,0.022835,
MJU63669518,부품,6.35,0.65,204.0,0.021231,
MJU63669519,부품,6.35,0.65,147.0,0.015299,
MJU63669531,부품,6.35,0.55,95.0,0.008513,
MJU63669533,부품,6.35,0.55,248.0,0.022223,
MJU63669534,부품,6.35,0.55,127.0,0.01138,
MJU63669535,부품,9.52,0.55,157.0,0.021757,
MJU63669536,부품,9.52,0.55,148.0,0.02051,
MJU63669539,부품,9.52,0.55,142.0,0.019679,
MJU63669540,부품,6.35,0.55,204.0,0.01828,
MJU63669541,부품,9.52,0.55,141.0,0.01954,
MJU63669542,부품,9.52,0.55,141.0,0.01954,
MJU63669543,부품,6.35,0.55,204.0,0.01828,
MJU63669544,부품,6.35,0.55,147.0,0.013172,
MJU63669601,부품,6.35,0.65,59.0,0.00614,
MJU63669606,부품,9.52,0.65,88.0,0.014252,
MJU63669610,부품,6.35,0.65,58.0,0.006036,
MJU63669615,부품,6.35,0.55,60.0,0.005376,
MJU63687701,부품,6.35,0.65,96.0,0.009991,
MJU63687703,부품,6.35,0.65,147.0,0.015299,
MJU63687708,부품,9.52,0.65,161.0,0.026074,
MJU63687712,부품,6.35,0.65,95.0,0.009887,
MJU63687714,부품,6.35,0.65,157.0,0.01634,
MJU63689401,부품,6.35,0.65,230.0,0.023937,
MJU63689407,부품,6.35,0.65,214.0,0.022272,
MJU63691201,부품,6.35,0.65,155.0,0.016131,
MJU63691207,부품,6.35,0.65,197.0,0.020502,
MJU63691214,부품,6.35,0.55,160.0,0.014337,
MJU63691215,부품,6.35,0.55,197.0,0.017653,
MJU63706401,부품,6.35,0.65,188.0,0.019566,
MJU63706501,부품,12.7,0.75,111.0,0.027945,
MJU63706901-01,부품,19.05,0.95,86.0,0.041539,
MJU63707001,부품,6.35,0.65,176.0,0.018317,
MJU63707101,부품,9.52,0.65,150.0,0.024293,
MJU63711301,부품,4.76,0.65,230.0,0.01726,
MJU63711302,부품,4.76,0.65,180.0,0.013508,
MJU63711303,부품,4.76,0.65,185.0,0.013883,
MJU63711304,부품,9.52,0.65,184.0,0.029799,
MJU63711305,부품,7.0,0.65,86.0,0.009971,
MJU63711315,부품,4.76,0.65,231.0,0.017335,
MJU63711316,부품,4.76,0.65,178.0,0.013358,
MJU63711317,부품,4.76,0.65,185.0,0.013883,
MJU63711318,부품,9.52,0.65,203.0,0.032876,
MJU63712703,부품,6.35,0.65,113.0,0.01176,
MJU63712704,부품,6.35,0.65,136.0,0.014154,
MJU63712706,부품,6.35,0.65,125.0,0.013009,
MJU63712707,부품,6.35,0.65,110.0,0.011448,
MJU63712709,부품,6.35,0.65,125.0,0.013009,
MJU63712710,부품,6.35,0.65,94.0,0.009783,
MJU63712711,부품,6.35,0.65,115.0,0.011968,
MJU63712712,부품,6.35,0.65,135.0,0.01405,
MJU63712713,부품,6.35,0.65,124.0,0.012905,
MJU63712714,부품,6.35,0.65,109.0,0.011344,
MJU63712715,부품,6.35,0.65,95.0,0.009887,
MJU63712716,부품,6.35,0.65,124.0,0.012905,
MJU63713901,부품,6.35,0.9,78.0,0.010747,
MJU63714001,부품,9.52,0.65,199.0,0.032229,
MJU63714003,부품,9.52,0.65,197.0,0.031905,
MJU63714101,부품,9.52,0.65,99.0,0.016033,
MJU63714102,부품,9.52,0.65,86.0,0.013928,
MJU63732301,부품,6.35,0.65,269.0,0.027996,
MJU63732401,부품,6.35,0.65,268.0,0.027892,
MJU63732402,부품,6.35,0.65,373.0,0.038819,
MJU63748401,부품,12.7,0.75,123.0,0.030966,
MJU63748402,부품,7.0,0.65,56.0,0.006493,
MJU63748409,부품,9.52,0.65,758.0,0.12276,
MJU63748410,부품,7.0,0.65,130.0,0.015072,
MJU63748504,부품,15.88,0.95,215.0,0.085659,
MJU63748505,부품,15.88,0.95,281.0,0.111954,
MJU63748506,부품,7.0,0.65,131.0,0.015188,
MJU63748509,부품,15.88,0.95,552.0,0.219925,
MJU63750701,부품,9.52,0.65,50.0,0.008098,
MJU63751001,부품,12.7,0.75,65.0,0.016364,
MJU63751002,부품,12.7,0.75,62.0,0.015609,
MJU63751101,부품,4.76,0.65,327.0,0.024539,
MJU63751201,부품,4.76,0.65,510.0,0.038272,
MJU63751301,부품,4.76,0.65,686.0,0.051479,
MJU63751401,부품,4.76,0.65,863.0,0.064762,
MJU63751501,부품,4.76,0.65,1052.0,0.078945,
MJU63751601,부품,4.0,0.6,536.0,0.030715,
MJU63751701,부품,4.0,0.6,618.0,0.035414,
MJU63751801,부품,4.0,0.6,717.0,0.041087,
MJU63751901,부품,4.0,0.6,897.0,0.051401,
MJU63752001,부품,4.0,0.6,1067.0,0.061143,
MJU63752101,부품,4.0,0.6,1216.0,0.069681,
MJU63752201,부품,4.0,0.6,1318.0,0.075526,
MJU63752301,부품,4.0,0.6,525.0,0.030084,
MJU63752401,부품,4.0,0.6,525.0,0.030084,
MJU63754101,부품,9.52,0.65,56.0,0.009069,
MJU63756101,부품,12.7,0.75,357.0,0.089877,
MJU63756103,부품,12.7,0.75,357.0,0.089877,
MJU63756201,부품,6.35,0.65,421.0,0.043815,
MJU63768601,부품,6.35,0.65,128.0,0.013321,
MJU63768701,부품,6.35,0.65,57.0,0.005932,
MJU63770701,부품,6.35,0.65,161.0,0.016756,
MJU63787801,부품,12.7,0.75,155.0,0.039022,
MJU63787901,부품,15.88,0.95,215.0,0.085659,
MJU63788101,부품,15.88,0.95,278.0,0.110759,
MJU63788201,부품,6.35,0.65,97.0,0.010095,
MJU63788601,부품,9.52,0.65,285.0,0.046157,
MJU63828504,부품,9.52,0.65,52.0,0.008422,
MJU63868577,부품,6.35,0.65,347.0,0.036113,
MJU63908201,부품,6.35,0.65,1083.0,0.112712,
MJU63927401,부품,6.35,0.65,132.0,0.013738,
MJU63947901,부품,6.35,0.65,1183.0,0.123119,
MJU64027007,부품,12.7,0.75,293.0,0.073765,
MJU64032301,부품,4.76,0.65,186.0,0.013958,
MJU64032302,부품,4.76,0.65,146.0,0.010956,
MJU64046501,부품,6.35,0.65,54.0,0.00562,
MJU64046601,부품,6.35,0.65,143.0,0.014883,
MJU64047701,부품,6.35,0.65,194.0,0.02019,
MJU64047801,부품,6.35,0.65,194.0,0.02019,
MJU64047901,부품,6.35,0.65,125.0,0.013009,
MJU64048402,부품,6.35,0.65,154.0,0.016027,
MJU64049101,부품,6.35,0.65,328.0,0.034136,
MJU64049103,부품,6.35,0.65,89.0,0.009263,
MJU64049104,부품,6.35,0.65,229.0,0.023833,
MJU64049201,부품,6.35,0.65,86.0,0.00895,
MJU64050301,부품,9.52,0.65,108.0,0.017491,
MJU64050302,부품,9.52,0.65,96.0,0.015547,
MJU64050303,부품,12.7,0.75,356.0,0.089625,
MJU64064527,부품,6.35,0.65,137.0,0.014258,
MJU64067401,부품,9.52,0.65,298.0,0.048262,
MJU64067501,부품,7.0,0.65,84.0,0.009739,
MJU64067601,부품,7.0,0.65,125.0,0.014493,
MJU64067602,부품,7.0,0.65,117.0,0.013565,
MJU64067603,부품,7.0,0.65,107.0,0.012406,
MJU64067604,부품,7.0,0.65,105.0,0.012174,
MJU64067605,부품,7.0,0.65,90.0,0.010435,
MJU64067701,부품,15.88,0.95,455.0,0.181279,
MJU64067702,부품,15.88,0.95,455.0,0.181279,
MJU64067703,부품,15.88,0.95,455.0,0.181279,
MJU64067704,부품,15.88,0.95,455.0,0.181279,
MJU64069201,부품,4.76,0.65,338.0,0.025364,
MJU64086301,부품,12.7,0.75,583.0,0.146774,
MJU64086401,부품,12.7,0.75,263.0,0.066212,
MJU64086601,부품,12.7,0.75,224.0,0.056393,
MJU64088001,부품,6.35,0.65,261.0,0.027163,
MJU64091101,부품,7.0,0.65,113.0,0.013101,
MJU64091102,부품,7.0,0.65,127.0,0.014725,
MJU64091103,부품,7.0,0.65,58.0,0.006725,
MJU64091104,부품,7.0,0.65,127.0,0.014725,
MJU64092901,부품,9.52,0.65,202.0,0.032714,
MJU64092903,부품,9.52,0.65,335.0,0.054254,
MJU64093001,부품,9.52,0.65,88.0,0.014252,
MJU64093707,부품,4.76,0.65,287.0,0.021537,
MJU64093708,부품,4.76,0.65,255.0,0.019136,
MJU64093709,부품,4.76,0.65,374.0,0.028066,
MJU64093710,부품,4.76,0.65,460.0,0.03452,
MJU64094801,부품,7.0,0.65,59.0,0.006841,
MJU64094802,부품,7.0,0.65,140.0,0.016232,
MJU64094803,부품,7.0,0.65,122.0,0.014145,
MJU64094804,부품,7.0,0.65,111.0,0.01287,
MJU64094805,부품,7.0,0.65,122.0,0.014145,
MJU64094806,부품,7.0,0.65,140.0,0.016232,
MJU64095001,부품,7.0,0.65,54.0,0.006261,
MJU64095002,부품,7.0,0.65,69.0,0.008,
MJU64095003,부품,9.52,0.65,79.0,0.012794,
MJU64095004,부품,9.52,0.65,86.0,0.013928,
MJU64095005,부품,9.52,0.65,111.0,0.017977,
MJU64095006,부품,9.52,0.65,114.0,0.018463,
MJU64095103,부품,15.88,0.95,72.0,0.028686,
MJU64149801,부품,6.35,0.65,358.0,0.037258,
MJU64149802,부품,6.35,0.65,377.0,0.039236,
MJU64149803,부품,6.35,0.65,138.0,0.014362,
MJU64149804,부품,6.35,0.65,151.0,0.015715,
MJU64149903,부품,9.52,0.65,197.0,0.031905,
MJU64166918,부품,9.52,0.65,1158.0,0.187541,
MJU64168701,부품,7.0,0.65,67.0,0.007768,
MJU64168801,부품,7.0,0.65,95.0,0.011014,
MJU64168901,부품,7.0,0.65,177.0,0.020522,
MJU64169001,부품,7.0,0.65,104.0,0.012058,
MJU64186601,부품,6.35,0.65,118.0,0.012281,
MJU64186621,부품,6.35,0.65,118.0,0.012281,
MJU64186652,부품,6.35,0.55,118.0,0.010574,
MJU64186653,부품,6.35,0.55,118.0,0.010574,
MJU64189404,부품,12.7,0.75,377.0,0.094912,
MJU64189408,부품,12.7,0.75,378.0,0.095164,
MJU64189427,부품,12.7,0.6,379.0,0.077291,
MJU64190501,부품,6.35,0.9,160.0,0.022045,
MJU64190701,부품,6.35,0.9,216.0,0.029761,
MJU64191601,부품,7.0,0.65,133.0,0.01542,
MJU64192001,부품,7.0,0.65,144.0,0.016696,
MJU64193401,부품,9.52,0.65,443.0,0.071745,
MJU64193601,부품,6.35,0.65,65.0,0.006765,
MJU64193602,부품,6.35,0.65,121.0,0.012593,
MJU64193603,부품,6.35,0.65,97.0,0.010095,
MJU64193701,부품,15.88,0.95,348.0,0.138648,
MJU64211601,부품,6.35,0.65,610.0,0.063485,
MJU64211611,부품,6.35,0.65,610.0,0.063485,
MJU64226404,부품,9.52,1.45,101.0,0.033198,
MJU64226412,부품,9.52,0.65,404.0,0.065429,
MJU64226503,부품,19.05,0.95,295.0,0.142487,
MJU64226504,부품,15.88,0.95,205.0,0.081675,
MJU64226601,부품,9.52,0.65,115.0,0.018625,
MJU64226602,부품,9.52,0.65,88.0,0.014252,
MJU64226603,부품,9.52,0.65,284.0,0.045995,
MJU64226605,부품,9.52,0.65,228.0,0.036925,
MJU64226606,부품,9.52,0.65,104.0,0.016843,
MJU64226609,부품,9.52,0.65,52.0,0.008422,
MJU64226610,부품,9.52,0.65,106.0,0.017167,
MJU64226611,부품,9.52,0.65,63.0,0.010203,
MJU64226612,부품,9.52,0.65,61.0,0.009879,
MJU64226613,부품,9.52,0.65,269.0,0.043565,
MJU64226616,부품,9.52,0.65,185.0,0.029961,
MJU64226617,부품,9.52,0.65,151.0,0.024455,
MJU64246608,부품,6.35,0.65,361.0,0.037571,
MJU64246609,부품,6.35,0.65,376.0,0.039132,
MJU64246610,부품,6.35,0.65,197.0,0.020502,
MJU64246611,부품,6.35,0.65,160.0,0.016652,
MJU64246612,부품,6.35,0.65,368.0,0.038299,
MJU64246613,부품,6.35,0.65,217.0,0.022584,
MJU64246614,부품,9.52,0.65,82.0,0.01328,
MJU64246702,부품,9.52,0.65,53.0,0.008584,
MJU64266904,부품,9.52,0.65,188.0,0.030447,
MJU64266912,부품,6.35,0.65,212.0,0.022064,
MJU64266913,부품,6.35,0.65,84.0,0.008742,
MJU64276701,부품,7.94,0.65,730.0,0.097166,
MJU64286516,부품,9.52,0.65,276.0,0.044699,
MJU64286612,부품,12.7,0.75,566.0,0.142494,
MJU64287009,부품,9.52,0.65,48.0,0.007774,
MJU64287701,부품,9.52,1.45,90.0,0.029583,
MJU64326501,부품,9.52,0.65,257.0,0.041622,
MJU64326502,부품,9.52,0.65,129.0,0.020892,
MJU64327301,부품,7.94,0.65,321.0,0.042727,
MJU64327401,부품,9.52,0.65,735.0,0.119035,
MJU64327503,부품,9.52,0.65,456.0,0.073851,
MJU64328307,부품,6.35,0.65,237.0,0.024665,
MJU64328310,부품,6.35,0.65,169.0,0.017588,
MJU64328311,부품,6.35,0.65,189.0,0.01967,
MJU64328315,부품,9.52,0.65,746.0,0.120817,
MJU64328408,부품,6.35,0.65,345.0,0.035905,
MJU64329102,부품,9.52,0.65,263.0,0.042594,
MJU64329103,부품,5.0,0.65,110.0,0.008737,
MJU64329104,부품,5.0,0.65,111.0,0.008816,
MJU64329105,부품,5.0,0.65,114.0,0.009054,
MJU64329106,부품,5.0,0.65,119.0,0.009452,
MJU64329109,부품,5.0,0.65,109.0,0.008657,
MJU64346901,부품,7.0,0.65,120.0,0.013913,
MJU64346902,부품,7.0,0.65,118.0,0.013681,
MJU64346903,부품,7.0,0.65,154.0,0.017855,
MJU64346904,부품,7.0,0.65,167.0,0.019362,
MJU64347001,부품,7.0,0.65,186.0,0.021565,
MJU64347002,부품,7.0,0.65,108.0,0.012522,
MJU64347003,부품,7.0,0.65,112.0,0.012985,
MJU64347004,부품,7.0,0.65,178.0,0.020638,
MJU64349801,부품,12.7,0.75,121.0,0.030463,
MJU64350001,부품,12.7,0.75,138.0,0.034742,
MJU64350501,부품,7.0,0.65,70.0,0.008116,
MJU64350601,부품,7.0,0.65,111.0,0.01287,
MJU64350701,부품,15.88,0.95,186.0,0.074105,
MJU64350801,부품,15.88,0.95,52.0,0.020718,
MJU64350901,부품,15.88,0.95,401.0,0.159764,
MJU64368001,부품,9.52,0.65,868.0,0.140575,
MJU64368101,부품,12.7,0.75,159.0,0.040029,
MJU64369401,부품,9.52,0.65,90.0,0.014576,
MJU64369501,부품,9.52,0.65,250.0,0.040488,
MJU64369601,부품,9.52,0.65,103.0,0.016681,
MJU64370101,부품,6.35,0.65,121.0,0.012593,
MJU64386201,부품,7.94,0.65,359.0,0.047785,
MJU64386301,부품,9.52,0.65,97.0,0.015709,
MJU64386401,부품,9.52,0.65,236.0,0.038221,
MJU64387101,부품,6.35,0.65,65.0,0.006765,
MJU64388501,부품,6.35,0.9,80.0,0.011023,
MJU64388601,부품,6.35,0.65,411.0,0.042774,
MJU64388602,부품,6.35,0.65,320.0,0.033304,
MJU64388603,부품,6.35,0.65,272.0,0.028308,
MJU64388604,부품,6.35,0.65,245.0,0.025498,
MJU64388701,부품,6.35,0.65,343.0,0.035697,
MJU64388702,부품,6.35,0.65,346.0,0.036009,
MJU64388703,부품,6.35,0.65,283.0,0.029453,
MJU64388704,부품,6.35,0.65,246.0,0.025602,
MJU64388801,부품,9.52,0.65,680.0,0.110128,
MJU64406301,부품,7.0,0.65,135.0,0.015652,
MJU64406302,부품,7.0,0.65,130.0,0.015072,
MJU64406303,부품,7.0,0.65,160.0,0.018551,
MJU64406304,부품,7.0,0.65,171.0,0.019826,
MJU64406401,부품,7.0,0.65,107.0,0.012406,
MJU64406402,부품,7.0,0.65,108.0,0.012522,
MJU64406403,부품,7.0,0.65,109.0,0.012638,
MJU64406404,부품,7.0,0.65,114.0,0.013217,
MJU64406801,부품,9.52,0.65,78.0,0.012632,
MJU64406901,부품,9.52,0.65,119.0,0.019272,
MJU64407001,부품,9.52,0.65,160.0,0.025912,
MJU64407101,부품,9.52,0.65,535.0,0.086645,
MJU64407201,부품,19.05,0.95,65.0,0.031395,
MJU64407601,부품,15.88,0.95,178.0,0.070918,
MJU64407701,부품,15.88,0.95,240.0,0.095619,
MJU64408005,부품,6.35,0.65,287.0,0.029869,
MJU64408006,부품,12.7,0.75,908.0,0.228595,
MJU64408007,부품,12.7,0.75,304.0,0.076534,
MJU64408010,부품,6.35,0.65,161.0,0.016756,
MJU64408015,부품,6.35,0.65,332.0,0.034552,
MJU64408024,부품,12.7,0.75,358.0,0.090129,
MJU64408025,부품,7.94,0.65,990.0,0.131773,
MJU64427301,부품,15.88,0.95,138.0,0.054981,
MJU64427701,부품,9.52,0.65,117.0,0.018948,
MJU64428101,부품,9.52,0.65,225.0,0.036439,
MJU64428201,부품,9.52,0.65,502.0,0.0813,
MJU64428301,부품,9.52,0.65,484.0,0.078385,
MJU64428601,부품,9.52,0.65,92.0,0.0149,
MJU64428702,부품,9.52,1.45,832.0,0.273474,
MJU64428703,부품,9.52,1.45,420.0,0.138052,
MJU64428801,부품,6.35,0.65,97.0,0.010095,
MJU64428802,부품,6.35,0.65,155.0,0.016131,
MJU64429224,부품,5.0,0.65,211.0,0.016759,
MJU64429225,부품,5.0,0.65,233.0,0.018506,
MJU64429226,부품,5.0,0.65,199.0,0.015805,
MJU64429227,부품,5.0,0.65,467.0,0.037091,
MJU64431901,부품,4.76,0.65,212.0,0.015909,
MJU64431902,부품,4.76,0.65,313.0,0.023488,
MJU64431903,부품,4.76,0.65,296.0,0.022213,
MJU64431904,부품,4.76,0.65,109.0,0.00818,
MJU64431905,부품,4.76,0.65,59.0,0.004428,
MJU64431914,부품,4.76,0.7,293.0,0.023391,
MJU64431915,부품,4.76,0.7,281.0,0.022433,
MJU64431916,부품,4.76,0.7,239.0,0.01908,
MJU64432301,부품,9.52,0.65,320.0,0.051825,
MJU64432303,부품,9.52,0.65,960.0,0.155475,
MJU64432308,부품,9.52,0.65,860.0,0.139279,
MJU64433701,부품,5.0,0.41,88.0,0.004652,
MJU64433801,부품,15.88,0.95,650.0,0.258969,
MJU64433802,부품,15.88,0.95,579.0,0.230682,
MJU64433804,부품,15.88,0.95,562.0,0.223909,
MJU64433805,부품,15.88,0.95,594.0,0.236658,
MJU64449912,부품,7.94,0.65,1039.0,0.138296,
MJU64449913,부품,12.7,0.75,213.0,0.053624,
MJU64450201,부품,15.88,0.95,151.0,0.060161,
MJU64450202,부품,12.7,0.75,113.0,0.028448,
MJU64466501,부품,9.52,0.65,42.0,0.006802,
MJU64468101,부품,15.88,0.95,478.0,0.190442,
MJU64468201,부품,9.52,0.65,259.0,0.041946,
MJU64468301,부품,9.52,0.65,216.0,0.034982,
MJU64526501,부품,4.76,0.65,153.0,0.011481,
MJU64671001,부품,9.52,0.65,1053.0,0.170536,
MJU64671101,부품,9.52,0.65,89.0,0.014414,
MJU64671102,부품,9.52,0.65,107.0,0.017329,
MJU64671103,부품,9.52,0.65,143.0,0.023159,
MJU64671104,부품,9.52,0.65,200.0,0.032391,
MJU64671105,부품,9.52,0.65,292.0,0.04729,
MJU64671106,부품,9.52,0.65,244.0,0.039517,
MJU64671107,부품,9.52,0.65,342.0,0.055388,
MJU64671108,부품,9.52,0.65,200.0,0.032391,
MJU64671109,부품,9.52,0.65,305.0,0.049396,
MJU64671112,부품,12.7,0.75,173.0,0.043554,
MJU64671117,부품,9.52,0.55,289.0,0.04005,
MJU64671118,부품,9.52,0.55,367.0,0.05086,
MJU64687501,부품,15.88,0.95,127.0,0.050599,
MJU64687502,부품,15.88,0.95,64.0,0.025499,
MJU64687601,부품,12.7,0.75,156.0,0.039274,
MJU64687701-01,부품,12.7,0.75,66.0,0.016616,
MJU64687901,부품,15.88,0.95,330.0,0.131477,
MJU64688201,부품,9.52,1.45,393.0,0.129177,
MJU64688202,부품,9.52,1.45,515.0,0.169278,
MJU64688401-8301,부품,15.88,0.95,836.0,0.333075,
MJU64706401,부품,9.52,0.65,500.0,0.080976,
MJU64706502,부품,12.7,0.75,760.0,0.191335,
MJU64706601,부품,12.7,0.75,65.0,0.016364,
MJU64706602,부품,15.88,0.95,178.0,0.070918,
MJU64706603,부품,12.7,0.75,134.0,0.033735,
MJU64706701,부품,12.7,0.75,178.0,0.044813,
MJU64706901,부품,9.52,0.65,106.0,0.017167,
MJU64707001,부품,12.7,0.75,58.0,0.014602,
MJU64707101,부품,9.52,0.65,193.0,0.031257,
MJU64707301,부품,9.52,0.65,242.0,0.039193,
MJU64707302,부품,9.52,0.65,245.0,0.039678,
MJU64707303,부품,9.52,0.65,279.0,0.045185,
MJU64707501,부품,9.52,0.65,46.0,0.00745,
MJU64707502,부품,9.52,0.65,66.0,0.010689,
MJU64707506,부품,9.52,0.65,139.0,0.022511,
MJU64707508,부품,9.52,0.65,74.0,0.011985,
MJU64707510,부품,12.7,0.75,388.0,0.097682,
MJU64707601,부품,9.52,0.65,254.0,0.041136,
MJU64707801,부품,12.7,0.75,143.0,0.036001,
MJU64707901,부품,12.7,0.75,251.0,0.063191,
MJU64707902,부품,12.7,0.75,252.0,0.063443,
MJU64708001,부품,12.7,0.75,223.0,0.056142,
MJU64708502,부품,9.52,0.65,208.0,0.033686,
MJU64708602,부품,9.52,0.65,208.0,0.033686,
MJU64708702,부품,12.7,0.75,520.0,0.130913,
MJU64708703,부품,12.7,0.75,187.0,0.047078,
MJU64708801,부품,9.52,1.45,960.0,0.315547,
MJU64711201,부품,7.0,0.65,139.0,0.016116,
MJU64711202,부품,7.0,0.65,126.0,0.014609,
MJU64711203,부품,7.0,0.65,121.0,0.014029,
MJU64711204,부품,7.0,0.65,135.0,0.015652,
MJU64711205,부품,7.0,0.65,155.0,0.017971,
MJU64711301,부품,7.0,0.65,156.0,0.018087,
MJU64711302,부품,7.0,0.65,136.0,0.015768,
MJU64711303,부품,7.0,0.65,121.0,0.014029,
MJU64711304,부품,7.0,0.65,124.0,0.014377,
MJU64711305,부품,7.0,0.65,137.0,0.015884,
MJU64711801-1,부품,9.52,0.65,305.0,0.049396,
MJU64711901-1,부품,9.52,0.65,89.0,0.014414,
MJU64712001-1,부품,9.52,0.65,409.0,0.066239,
MJU64712101-1,부품,9.52,0.65,222.0,0.035954,
MJU64712201,부품,6.35,0.65,257.0,0.026747,
MJU64712301-1,부품,6.35,0.65,256.0,0.026643,
MJU64712401,부품,6.35,0.65,139.0,0.014466,
MJU64712602,부품,15.88,0.95,615.0,0.245025,
MJU64712603,부품,15.88,0.95,913.0,0.363752,
MJU64726101,부품,22.22,1.15,945.0,0.6432,
MJU64726102,부품,22.22,1.15,490.0,0.333511,
MJU64726312,부품,9.52,0.65,90.0,0.014576,
MJU64727001,부품,6.35,0.65,408.0,0.042462,
MJU64727002,부품,6.35,0.65,405.0,0.04215,
MJU64727101,부품,6.35,0.65,470.0,0.048915,
MJU64727102,부품,6.35,0.65,465.0,0.048394,
MJU64727201,부품,6.35,0.65,535.0,0.055679,
MJU64727202,부품,6.35,0.65,531.0,0.055263,
MJU64727501,부품,4.76,0.65,383.0,0.028741,
MJU64727601,부품,4.76,0.65,648.0,0.048627,
MJU64727602,부품,4.76,0.65,648.0,0.048627,
MJU64727701,부품,4.76,0.65,938.0,0.07039,
MJU64727702,부품,4.76,0.65,917.0,0.068814,
MJU64727801,부품,4.76,0.65,1241.0,0.093128,
MJU64727802,부품,4.76,0.65,1228.0,0.092152,
MJU64727901,부품,4.76,0.65,1591.0,0.119393,
MJU64727902,부품,4.76,0.65,1570.0,0.117817,
MJU64728001,부품,4.76,0.65,1640.0,0.12307,
MJU64728002,부품,4.76,0.65,1615.0,0.121194,
MJU64728101,부품,4.76,0.65,1930.0,0.144832,
MJU64728102,부품,4.76,0.65,1930.0,0.144832,
MJU64729901,부품,6.35,0.65,280.0,0.029141,
MJU64731602,부품,9.52,0.65,276.0,0.044699,
MJU64731603,부품,9.52,0.65,208.0,0.033686,
MJU64731604,부품,9.52,0.65,173.0,0.028018,
MJU64731605,부품,9.52,1.45,609.0,0.200175,
MJU64749001,부품,9.52,0.65,373.0,0.060408,
MJU64750502,부품,15.88,0.95,336.0,0.133867,
MJU64750503,부품,15.88,0.95,329.0,0.131078,
MJU64750504,부품,15.88,0.95,314.0,0.125102,
MJU64766102,부품,9.52,0.65,94.0,0.015224,
MJU64766107,부품,9.52,0.65,70.0,0.011337,
MJU64766109,부품,9.52,0.65,65.0,0.010527,
MJU64766110,부품,9.52,0.65,104.0,0.016843,
MJU64768201,부품,12.7,0.75,286.0,0.072002,
MJU64768601,부품,12.7,0.75,408.0,0.102717,
MJU64768603,부품,12.7,0.75,498.0,0.125375,
MJU64768701,부품,9.52,0.65,128.0,0.02073,
MJU64768801,부품,9.52,0.65,187.0,0.030285,
MJU64768901,부품,9.52,0.65,86.0,0.013928,
MJU64769001,부품,9.52,0.65,227.0,0.036763,
MJU64769101,부품,12.7,0.75,118.0,0.029707,
MJU64770702,부품,6.35,0.65,105.0,0.010928,
MJU64770703,부품,6.35,0.65,107.0,0.011136,
MJU64770704,부품,6.35,0.65,78.0,0.008118,
MJU64770705,부품,4.76,0.65,193.0,0.014483,
MJU64770706,부품,4.76,0.65,199.0,0.014933,
MJU64770707,부품,4.76,0.65,245.0,0.018385,
MJU64770708,부품,4.76,0.65,281.0,0.021087,
MJU64770709,부품,4.76,0.65,203.0,0.015234,
MJU64770710,부품,6.35,0.65,197.0,0.020502,
MJU64773301,부품,15.88,0.95,321.0,0.127891,
MJU64773401,부품,7.0,0.65,79.0,0.009159,
MJU64773402,부품,7.0,0.65,104.0,0.012058,
MJU64773403,부품,7.0,0.65,106.0,0.01229,
MJU64773404,부품,7.0,0.65,71.0,0.008232,
MJU64773701,부품,15.88,0.95,450.0,0.179287,
MJU64786103,부품,7.94,0.65,101.0,0.013444,
MJU64786109,부품,7.94,0.65,123.0,0.016372,
MJU64787001,부품,9.52,1.45,175.0,0.057522,
