업체시트,Assy,원소재,사급부품,용접봉,가공비,동소요kg,판가,기존가확정,참조,부품수,flags
명진산업 (2),AJR72367702,0,4260,0,-3597,0.0,663,0,,7,
명진산업 (2),AJR72946806,185,0,0,132,0.0233,317,0,,1,
명진산업 (2),AJR72953201,0,0,0,0,0.0,0,0,,0,
명진산업 (2),AJR72953301,63,0,0,41,0.0083,103,0,,1,
명진산업 (2),AJR73026401,0,0,0,0,0.0,0,0,,0,
명진산업 (2),AJR73062401,0,0,0,0,0.1004,0,0,,6,
명진산업 (2),AJR73069602,789,0,0,381,0.0786,1168,0,,4,
명진산업 (2),AJR73182701,0,0,0,975,0.0,975,0,,1,
명진산업 (2),AJR73204004,88,0,0,1379,0.0814,1379,0,,2,
명진산업 (2),AJR73663104,0,0,0,0,0.0,0,0,,0,
명진산업 (2),AJR73767202,0,0,0,0,0.0,0,0,,0,
명진산업 (2),AJR73768805,0,0,0,0,0.0496,0,0,,1,
명진산업 (2),AJR73965601,1502,0,914,1916,0.1986,3546,0,,15,
명진산업 (2),AJR73965602,1395,0,134,1906,0.1845,3430,0,,13,
명진산업 (2),AJR73965606,0,836,51,478,0.2634,1364,0,,9,
명진산업 (2),AJR73965607,0,836,51,478,0.2634,1364,0,,9,
명진산업 (2),AJR74005701,0,0,0,0,0.0858,0,0,,4,
명진산업 (2),AJR74125301,449,0,0,128,0.0225,577,0,,1,
명진산업 (2),AJR74230002,396,0,0,232,0.0516,628,0,,3,
명진산업 (2),AJR74266005,0,0,0,0,0.3767,0,0,,10,
명진산업 (2),AJR74365101,5956,56,10,1998,0.7533,8013,0,,18,
명진산업 (2),AJR74365202,707,0,0,175,0.0354,882,0,,1,
명진산업 (2),AJR74488601,933,0,0,529,0.1174,1459,0,,5,
명진산업 (2),AJR74488604,0,0,0,0,0.0,0,0,,0,
명진산업 (2),AJR75062906,563,1388,116,1563,0.5228,3605,0,,39,
명진산업 (2),AJR75062907,100,2396,70,975,0.254,3537,0,,20,
명진산업 (2),AJR75563402,472,243,83,297,0.0619,1011,0,,7,
명진산업 (2),AJR75563502,796,0,0,317,0.0398,1112,0,,2,
명진산업 (2),AJR75563701,0,0,0,0,0.4345,0,0,,5,
명진산업 (2),AJR75563702,0,0,0,0,0.8979,0,0,,11,
명진산업 (2),AJR75645201,0,6121,249,2668,0.899,9032,0,,57,
명진산업 (2),AJR75702801,0,0,0,0,0.7482,0,0,,13,
명진산업 (2),AJR75744401,2605,0,0,851,0.2976,2809,0,,9,
명진산업 (2),AJR76502618,1786,0,0,307,0.0893,2092,0,,3,
명진산업 (2),AJR77202902,531,0,33,559,0.0399,1122,0,,5,
명진산업 (2),AJR77243601,2590,235,0,513,0.1841,3335,0,,6,
명진산업 (2),MJU42282712,258,0,0,112,0.0325,370,0,,1,
명진산업 (2),MJU47979201,0,0,0,0,0.0219,0,0,,3,
명진산업 (2),MJU61942901,273,0,0,0,0.0202,0,0,,1,
명진산업 (2),MJU61943601,0,0,0,0,0.0,0,0,,0,
명진산업 (2),MJU61943608,0,0,0,0,0.0,0,0,,0,
명진산업 (2),MJU62968801,194,0,0,95,0.0097,288,0,,1,
명진산업 (2),MJU63618001,0,0,0,0,0.0,0,0,,0,
명진산업 (2),MJU66889701,0,0,0,0,0.0096,0,0,,1,
명진산업 (2),MJU66889801,240,0,0,60,0.0216,299,0,,2,
명진산업 (2),MJU66889901,296,0,0,78,0.0148,373,0,,1,
명진산업 (2),MJU66890001,288,0,0,78,0.0144,365,0,,1,
미래정밀 (2),5210A22950A,137,0,0,70,0.0178,206,0,,1,
미래정밀 (2),5210AP4026E,82,0,0,63,0.0106,144,0,,1,
미래정밀 (2),5211A10134Y,1380,0,0,478,0.1129,1429,0,,7,
미래정밀 (2),5211A16012A,2949,0,0,806,0.2422,3045,0,,8,
미래정밀 (2),5211A20095A,571,0,0,247,0.0744,815,0,,9,
미래정밀 (2),5211A20095M,450,0,0,172,0.0583,621,0,,4,
미래정밀 (2),5211A20117G,710,0,0,32,0.0583,740,0,,4,
미래정밀 (2),5211A20133B,624,0,0,29,0.0508,652,0,,7,
미래정밀 (2),5211A20133G,624,620,0,19,0.0508,1262,0,,6,
미래정밀 (2),5211A20466D,602,0,0,145,0.0797,746,0,,2,
미래정밀 (2),5211A20678F,285,0,0,192,0.0373,475,0,,3,
미래정밀 (2),5211A21382B,0,0,0,10,0.0,10,0,,1,
미래정밀 (2),5211A22074A,0,574,0,0,0.0,574,0,,3,
미래정밀 (2),5211A24117A,283,420,43,395,0.0369,1140,0,,4,
미래정밀 (2),5211A29904C,247,0,0,109,0.0311,356,0,,1,
미래정밀 (2),5211A29907A,1927,0,0,568,0.2538,2492,0,,5,
미래정밀 (2),5211A30708Q,1332,0,0,50,0.1089,1380,0,,10,
미래정밀 (2),5211A31629A,37,0,0,46,0.0048,83,0,,1,
미래정밀 (2),ACQ30605001,0,0,33,581,0.0,613,0,,1,
미래정밀 (2),ACQ30605001-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),ADM73190801,1335,0,0,288,0.1764,1622,0,,2,
미래정밀 (2),ADM75351201,418,0,0,96,0.0554,513,0,,1,
미래정밀 (2),AHQ73469301,9875,1106,30,1871,1.308,12880,0,,9,
미래정밀 (2),AHQ73469301-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJJ72332408,1291,0,0,28,0.1047,623,0,,6,
미래정밀 (2),AJJ72332410,1793,0,0,42,0.1467,1110,0,,9,
미래정밀 (2),AJJ73898620,2087,0,0,333,0.2756,2419,0,,4,
미래정밀 (2),AJJ73898629-4-1,0,0,14,90,0.0,104,0,,1,
미래정밀 (2),AJJ75358401,450,0,0,255,0.058,703,0,,4,
미래정밀 (2),AJJ75358421,113,0,0,82,0.0148,195,0,,1,
미래정밀 (2),AJJ75358425,426,1244,72,684,0.0556,2425,0,,8,
미래정밀 (2),AJJ75358426,1503,0,0,364,0.1984,1865,0,,4,
미래정밀 (2),AJJ75358441,3154,2525,83,1987,0.4162,7743,0,,10,
미래정밀 (2),AJJ75358444,552,1245,77,901,0.0719,2772,0,,9,
미래정밀 (2),AJJ75838620,128,0,0,52,0.0169,179,0,,1,
미래정밀 (2),AJJ75838626,683,1244,52,635,0.0341,2611,0,,8,
미래정밀 (2),AJJ75838627,0,91,10,171,0.0,271,0,,3,
미래정밀 (2),AJJ75918512,915,0,0,192,0.1208,1106,0,,1,
미래정밀 (2),AJJ76238401,2969,0,0,506,0.3927,3475,0,,2,
미래정밀 (2),AJJ76318301,2052,0,0,365,0.2717,2416,0,,3,
미래정밀 (2),AJJ76559005,1762,0,0,235,0.2334,1997,0,,1,
미래정밀 (2),AJJ76559008,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJJ76602101,0,92,10,159,0.0,261,0,,3,
미래정밀 (2),AJJ76602101-4-1,236,0,0,104,0.0311,339,0,,1,
미래정밀 (2),AJR30001601,192,0,0,133,0.0249,324,0,,2,
미래정밀 (2),AJR30001701,617,0,0,279,0.0802,895,0,,3,
미래정밀 (2),AJR30001901,609,0,0,313,0.0801,920,0,,4,
미래정밀 (2),AJR30008101,89,3510,114,1796,0.0113,5502,0,,21,
미래정밀 (2),AJR30008101-4-1,323,0,0,105,0.0421,428,0,,1,
미래정밀 (2),AJR30008101-4-2,371,0,0,127,0.0484,497,0,,1,
미래정밀 (2),AJR30008101-4-3,424,0,0,139,0.0553,563,0,,1,
미래정밀 (2),AJR30008101-4-4,546,0,0,442,0.0688,988,0,,1,
미래정밀 (2),AJR30008101-4-5,732,0,0,467,0.0922,1198,0,,1,
미래정밀 (2),AJR30008101-4-6,936,0,0,609,0.1178,1544,0,,1,
미래정밀 (2),AJR30008101-4-7,386,0,0,312,0.0486,698,0,,1,
미래정밀 (2),AJR30008101-4-8,962,0,0,496,0.1212,1458,0,,1,
미래정밀 (2),AJR30008101-4-9,1150,0,0,744,0.1448,1893,0,,1,
미래정밀 (2),AJR30008201,5325,516,69,1434,0.7042,7341,0,,12,
미래정밀 (2),AJR30008202,4710,1724,46,1458,0.6233,7934,0,,19,
미래정밀 (2),AJR30009002,280,0,0,66,0.0371,345,0,,1,
미래정밀 (2),AJR30011101,400,0,0,94,0.0529,493,0,,1,
미래정밀 (2),AJR30011102,295,0,0,84,0.039,379,0,,1,
미래정밀 (2),AJR30012009,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR30012101,1124,0,0,306,0.1473,1428,0,,3,
미래정밀 (2),AJR30017802,295,0,37,561,0.0384,892,0,,4,
미래정밀 (2),AJR30027701,2364,0,0,289,0.3131,2653,0,,1,
미래정밀 (2),AJR30028405,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR30028411,4563,0,0,6114,0.6044,6114,0,,4,
미래정밀 (2),AJR30030101,870,0,0,418,0.1148,1285,0,,5,
미래정밀 (2),AJR30031601,1006,0,0,406,0.1328,1411,0,,4,
미래정밀 (2),AJR30031801,104,0,0,50,0.0136,154,0,,1,
미래정밀 (2),AJR30055201,1102,0,0,632,0.1449,1731,0,,6,
미래정밀 (2),AJR30060702,310,0,0,206,0.0391,515,0,,2,
미래정밀 (2),AJR30060805,3714,673,43,1190,0.491,5618,0,,6,
미래정밀 (2),AJR30060805-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR30061301,1242,0,0,272,0.1639,1513,0,,1,
미래정밀 (2),AJR30064601,122,0,0,52,0.0159,173,0,,1,
미래정밀 (2),AJR30065824,72,0,0,49,0.0093,121,0,,1,
미래정밀 (2),AJR30069701,95,0,0,92,0.0124,187,0,,2,
미래정밀 (2),AJR30073601,77,0,0,65,0.01,141,0,,1,
미래정밀 (2),AJR30073603,292,0,0,191,0.0287,482,0,,2,
미래정밀 (2),AJR30075401,6224,6902,223,2833,0.6085,16177,0,,21,
미래정밀 (2),AJR30075401-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR30075401-4-2,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR30075401-4-3,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR30075401-4-4,1662,0,0,252,0.0831,1913,0,,1,
미래정밀 (2),AJR30075401-4-6,2200,0,0,245,0.11,2444,0,,1,
미래정밀 (2),AJR30077901,1235,0,0,522,0.0956,1755,0,,4,
미래정밀 (2),AJR30087001,1873,0,0,400,0.2477,2271,0,,3,
미래정밀 (2),AJR30087301,1028,0,0,323,0.1031,1350,0,,3,
미래정밀 (2),AJR30087401,0,0,33,583,0.0,615,0,,1,
미래정밀 (2),AJR30087401-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR30089601,297,0,10,301,0.0387,607,0,,2,
미래정밀 (2),AJR30089601-4-1,251,390,0,108,0.0327,748,0,,2,
미래정밀 (2),AJR30089602,0,0,49,565,0.0,612,0,,3,
미래정밀 (2),AJR30089602-4-1,521,405,0,132,0.0688,1058,0,,2,
미래정밀 (2),AJR30089602-4-2,169,405,0,83,0.0223,657,0,,2,
미래정밀 (2),AJR30089602-4-3,209,405,0,87,0.0275,700,0,,2,
미래정밀 (2),AJR30089603,0,0,49,571,0.0,619,0,,3,
미래정밀 (2),AJR30089603-4-1,639,405,0,143,0.0844,1187,0,,2,
미래정밀 (2),AJR30089603-4-2,174,405,0,84,0.023,662,0,,2,
미래정밀 (2),AJR30089603-4-3,162,405,0,83,0.0214,649,0,,2,
미래정밀 (2),AJR30102201,1111,0,0,512,0.1456,1620,0,,6,
미래정밀 (2),AJR30105801,491,0,0,363,0.064,862,0,,6,
미래정밀 (2),AJR30116401,142,0,0,52,0.0065,194,0,,1,
미래정밀 (2),AJR30120401,941,0,0,306,0.0471,1245,0,,4,
미래정밀 (2),AJR30123401,810,4378,60,752,0.0405,5999,0,,4,
미래정밀 (2),AJR30133702,4238,123,33,957,0.1926,5347,0,,8,
미래정밀 (2),AJR30133702-4-1,1229,0,0,182,0.0558,1410,0,,1,
미래정밀 (2),AJR30133702-4-2,720,0,0,126,0.0327,845,0,,1,
미래정밀 (2),AJR30133703,5619,134,33,1339,0.2554,7120,0,,10,
미래정밀 (2),AJR30133703-4-1,1430,0,0,170,0.065,1599,0,,1,
미래정밀 (2),AJR30133703-4-2,744,0,0,125,0.0338,869,0,,1,
미래정밀 (2),AJR30140101,1237,0,0,314,0.0619,1549,0,,4,
미래정밀 (2),AJR30140103,645,0,0,151,0.0322,794,0,,2,
미래정밀 (2),AJR30140104,612,0,0,148,0.0306,759,0,,2,
미래정밀 (2),AJR30140105,729,0,0,158,0.0364,885,0,,2,
미래정밀 (2),AJR30140301,473,0,0,245,0.0215,716,0,,3,
미래정밀 (2),AJR30149802,1592,268,25,653,0.2098,2537,0,,6,
미래정밀 (2),AJR30149803,3385,420,0,123,0.2764,3925,0,,13,
미래정밀 (2),AJR30359801,219,0,0,173,0.0275,389,0,,4,
미래정밀 (2),AJR30360101,144,0,0,62,0.0187,205,0,,1,
미래정밀 (2),AJR34739818,98,0,0,50,0.0128,147,0,,1,
미래정밀 (2),AJR35744503,493,0,0,357,0.064,847,0,,4,
미래정밀 (2),AJR35938601,1614,0,0,298,0.2137,1911,0,,3,
미래정밀 (2),AJR36013005,550,0,0,130,0.0726,679,0,,1,
미래정밀 (2),AJR36013006,1300,0,0,316,0.1719,1615,0,,2,
미래정밀 (2),AJR36089801,427,0,0,96,0.0566,523,0,,1,
미래정밀 (2),AJR36478203,2629,0,0,1122,0.2149,2717,0,,9,
미래정밀 (2),AJR36478205,2688,0,0,1158,0.2198,2777,0,,8,
미래정밀 (2),AJR36618605,2772,0,0,477,0.3663,3247,0,,5,
미래정밀 (2),AJR36852202,509,1286,101,1600,0.0668,3493,0,,11,
미래정밀 (2),AJR36852202-4-1,180,0,0,163,0.0234,342,0,,1,
미래정밀 (2),AJR36852209,2189,67,10,896,0.2886,3159,0,,7,
미래정밀 (2),AJR36852209-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR36852706,0,386,0,-304,0.0,82,0,,2,
미래정밀 (2),AJR36852708,143,0,0,103,0.0107,246,0,,1,
미래정밀 (2),AJR55707001,0,1133,30,331,0.0,1493,0,,6,
미래정밀 (2),AJR55707008,123,0,0,86,0.016,208,0,,1,
미래정밀 (2),AJR55796808,0,455,13,159,0.0,626,0,,4,
미래정밀 (2),AJR65507704-4-1,2454,57,18,538,0.3251,3066,0,,4,
미래정밀 (2),AJR65507705,1227,8791,54,287,0.1626,10315,0,,10,
미래정밀 (2),AJR65507705-4-1,1227,1741,18,288,0.1626,3274,0,,4,
미래정밀 (2),AJR65507708,6346,8711,77,920,0.8407,15975,0,,10,
미래정밀 (2),AJR65507709,1227,9731,53,570,0.1626,11580,0,,9,
미래정밀 (2),AJR65507710,1362,8981,44,982,0.1805,11369,0,,10,
미래정밀 (2),AJR65507711,223,10608,44,90,0.0295,10921,0,,11,
미래정밀 (2),AJR65507712,1233,8643,34,185,0.1633,8861,0,,5,
미래정밀 (2),AJR65507713,1227,9612,44,739,0.1626,11621,0,,8,
미래정밀 (2),AJR65507716,0,10110,44,645,0.0,10798,0,,9,
미래정밀 (2),AJR65507720,1334,9956,83,2300,0.1765,13672,0,,11,
미래정밀 (2),AJR65507726,0,11255,44,780,0.0,12079,0,,10,
미래정밀 (2),AJR65507732,0,11520,44,865,0.0,12429,0,,12,
미래정밀 (2),AJR65507733,1298,11506,129,1817,0.1713,14748,0,,22,
미래정밀 (2),AJR68019502,0,1076,24,221,0.0,1320,0,,4,
미래정밀 (2),AJR68019502-4-1,87,0,0,73,0.0115,160,0,,1,
미래정밀 (2),AJR68019502-4-2,198,0,0,100,0.0261,297,0,,1,
미래정밀 (2),AJR69394512,2686,1157,35,1199,0.3532,5073,0,,9,
미래정밀 (2),AJR69394512-4-1,385,0,0,117,0.0499,502,0,,1,
미래정밀 (2),AJR71433340-4-1,574,0,0,149,0.0287,722,0,,2,
미래정밀 (2),AJR71433341,2720,0,0,733,0.136,3447,0,,8,
미래정밀 (2),AJR72367604,457,0,0,139,0.0604,595,0,,1,
미래정밀 (2),AJR72367702,3618,0,0,654,0.4557,4267,0,,8,
미래정밀 (2),AJR72910805,1674,0,0,543,0.2216,2215,0,,5,
미래정밀 (2),AJR72912302,647,0,0,443,0.0844,1087,0,,5,
미래정밀 (2),AJR72912307,747,0,0,452,0.0974,1197,0,,5,
미래정밀 (2),AJR72928103,1597,0,0,451,0.2112,2044,0,,6,
미래정밀 (2),AJR72929301,298,0,0,181,0.0394,478,0,,2,
미래정밀 (2),AJR72939602,3789,3132,227,2166,0.5006,9307,0,,18,
미래정밀 (2),AJR72939602-4-1,298,0,0,95,0.0394,393,0,,1,
미래정밀 (2),AJR72939602-4-2,213,0,0,121,0.0282,334,0,,1,
미래정밀 (2),AJR72939602-4-3,221,0,0,88,0.0292,308,0,,1,
미래정밀 (2),AJR72939602-4-4,177,0,0,86,0.0233,262,0,,1,
미래정밀 (2),AJR72939602-4-5,143,0,0,62,0.0189,204,0,,1,
미래정밀 (2),AJR73022901,171,0,0,135,0.0223,305,0,,2,
미래정밀 (2),AJR73023601,154,0,0,88,0.0199,242,0,,1,
미래정밀 (2),AJR73065501,440,0,0,283,0.0581,720,0,,4,
미래정밀 (2),AJR73065601,231,0,0,170,0.0299,400,0,,2,
미래정밀 (2),AJR73069402,1293,189,0,49,0.1058,1530,0,,8,
미래정밀 (2),AJR73088701,1115,0,0,44,0.0911,1156,0,,9,
미래정밀 (2),AJR73224001,950,0,0,323,0.1253,1270,0,,4,
미래정밀 (2),AJR73323802,3566,0,0,943,0.4491,4500,0,,12,
미래정밀 (2),AJR73324406,415,0,0,82,0.055,497,0,,1,
미래정밀 (2),AJR73324501,5843,3210,181,1859,0.2922,11092,0,,5,
미래정밀 (2),AJR73324503,89,4329,75,507,0.0116,5000,0,,4,
미래정밀 (2),AJR73342801,5172,2190,161,1820,0.2981,9339,0,,6,
미래정밀 (2),AJR73342803,5507,2436,68,1501,0.3885,9510,0,,7,
미래정밀 (2),AJR73343201-4-1,347,0,0,63,0.0453,410,0,,1,
미래정밀 (2),AJR73364601,1494,1804,50,836,0.1973,4181,0,,6,
미래정밀 (2),AJR73682805,1221,0,0,215,0.1614,1435,0,,2,
미래정밀 (2),AJR73767202,37,0,0,46,0.0048,83,0,,1,
미래정밀 (2),AJR73767208,359,0,0,145,0.0472,504,0,,2,
미래정밀 (2),AJR73767511,423,0,0,252,0.0559,674,0,,3,
미래정밀 (2),AJR73803003,814,0,0,112,0.1062,926,0,,1,
미래정밀 (2),AJR73804204,430,0,0,212,0.0558,640,0,,3,
미래정밀 (2),AJR73903407,181,0,0,110,0.0237,290,0,,2,
미래정밀 (2),AJR73910201,469,0,0,170,0.0616,637,0,,4,
미래정밀 (2),AJR73910202,356,0,0,120,0.047,475,0,,2,
미래정밀 (2),AJR73946115,2226,0,0,230,0.2948,2455,0,,1,
미래정밀 (2),AJR73947203,1641,404,23,474,0.2167,2541,0,,7,
미래정밀 (2),AJR73952006,137,0,0,72,0.0177,209,0,,1,
미래정밀 (2),AJR73952501,642,0,0,284,0.0841,923,0,,4,
미래정밀 (2),AJR73952502,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR73952503,241,0,0,171,0.0313,412,0,,2,
미래정밀 (2),AJR73963101,1375,0,0,257,0.1805,1631,0,,3,
미래정밀 (2),AJR73963104,1481,0,0,160,0.1959,1640,0,,1,
미래정밀 (2),AJR73964904,517,0,0,105,0.0685,621,0,,1,
미래정밀 (2),AJR73981107,1856,0,0,402,0.2455,2256,0,,3,
미래정밀 (2),AJR74005801,255,0,0,83,0.0337,338,0,,1,
미래정밀 (2),AJR74043402,188,0,0,77,0.0249,265,0,,1,
미래정밀 (2),AJR74043406,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR74043408,695,0,0,244,0.0908,938,0,,2,
미래정밀 (2),AJR74064002,317,0,0,128,0.0411,444,0,,2,
미래정밀 (2),AJR74107912,1472,92,21,459,0.1919,2043,0,,5,
미래정밀 (2),AJR74107918,681,0,0,120,0.0901,801,0,,2,
미래정밀 (2),AJR74145401,611,0,0,132,0.0807,743,0,,1,
미래정밀 (2),AJR74145402,594,0,0,128,0.0784,722,0,,1,
미래정밀 (2),AJR74165705,946,1358,49,893,0.1245,3244,0,,8,
미래정밀 (2),AJR74204401,226,0,0,111,0.0298,336,0,,2,
미래정밀 (2),AJR74242408,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR74243204,1721,0,0,299,0.2276,2019,0,,1,
미래정밀 (2),AJR74263401,1585,0,0,369,0.2092,1952,0,,3,
미래정밀 (2),AJR74266005,3002,0,0,789,0.3781,3788,0,,10,
미래정밀 (2),AJR74286001,704,0,0,84,0.0931,788,0,,1,
미래정밀 (2),AJR74286002,1155,0,0,138,0.153,1292,0,,2,
미래정밀 (2),AJR74288801,791,0,0,132,0.1048,922,0,,1,
미래정밀 (2),AJR74290701,1613,0,0,293,0.2097,1905,0,,2,
미래정밀 (2),AJR74364911,1943,26892,652,4480,0.2562,33963,0,,17,
미래정밀 (2),AJR74364911-4-1,223,0,0,90,0.0295,313,0,,1,
미래정밀 (2),AJR74364911-4-2,188,0,0,87,0.0248,274,0,,1,
미래정밀 (2),AJR74364911-4-3,125,0,0,65,0.0165,189,0,,1,
미래정밀 (2),AJR74364911-4-4,216,0,0,90,0.0285,305,0,,1,
미래정밀 (2),AJR74364912,0,780,20,220,0.0,1020,0,,4,
미래정밀 (2),AJR74364912-4-1,93,0,0,76,0.0122,169,0,,1,
미래정밀 (2),AJR74364912-4-2,48,0,0,55,0.0062,103,0,,1,
미래정밀 (2),AJR74364918,200,1170,30,555,0.026,1953,0,,9,
미래정밀 (2),AJR74364918-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR74364918-4-2,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR74364918-4-3,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR74364919,71,1620,45,489,0.0094,2223,0,,9,
미래정밀 (2),AJR74364919-4-1,210,0,0,87,0.0277,296,0,,1,
미래정밀 (2),AJR74364919-4-2,182,0,0,84,0.024,265,0,,1,
미래정밀 (2),AJR74364919-4-3,120,0,0,62,0.0159,182,0,,1,
미래정밀 (2),AJR74364919-4-4,210,0,0,87,0.0277,296,0,,1,
미래정밀 (2),AJR74364921,3032,17136,649,4121,0.4008,24934,0,,15,
미래정밀 (2),AJR74364921-4-1,204,0,0,86,0.0269,290,0,,1,
미래정밀 (2),AJR74364921-4-2,163,0,0,83,0.0215,245,0,,1,
미래정밀 (2),AJR74364921-4-3,211,0,0,87,0.0279,298,0,,1,
미래정밀 (2),AJR74364921-4-4,130,0,0,63,0.0172,192,0,,1,
미래정밀 (2),AJR74364922,337,390,10,218,0.0446,954,0,,3,
미래정밀 (2),AJR74364922-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR74364923,0,810,32,221,0.0,1062,0,,4,
미래정밀 (2),AJR74364923-4-1,193,0,0,85,0.0254,277,0,,1,
미래정밀 (2),AJR74364923-4-2,182,0,0,84,0.024,265,0,,1,
미래정밀 (2),AJR74364924,0,810,32,221,0.0,1062,0,,4,
미래정밀 (2),AJR74364924-4-1,193,0,0,85,0.0254,277,0,,1,
미래정밀 (2),AJR74364924-4-2,174,0,0,84,0.023,257,0,,1,
미래정밀 (2),AJR74365202,229,0,0,38,0.0303,266,0,,2,
미래정밀 (2),AJR74385603,325,0,0,148,0.0431,473,0,,1,
미래정밀 (2),AJR74462302,1104,0,0,175,0.146,1278,0,,1,
미래정밀 (2),AJR74462303,1242,0,0,372,0.1643,1613,0,,4,
미래정밀 (2),AJR74482401,217,0,30,1450,0.0287,1695,0,,3,
미래정밀 (2),AJR74482401-4-1,14526,0,0,1255,0.7263,15781,0,,1,
미래정밀 (2),AJR74522901-4-1,961,0,0,209,0.1271,1169,0,,2,
미래정밀 (2),AJR74522901-4-2,647,0,0,146,0.0857,792,0,,1,
미래정밀 (2),AJR74524701,1671,2816,118,921,0.221,5523,0,,11,
미래정밀 (2),AJR74602706,201,132,25,150,0.0253,506,0,,6,
미래정밀 (2),AJR74803512,263,0,0,140,0.0342,402,0,,2,
미래정밀 (2),AJR74803512-4-1,450,1225,378,921,0.058,2971,0,,8,
미래정밀 (2),AJR74803512-4-2,153,57,21,191,0.0192,420,0,,3,
미래정밀 (2),AJR74803521-4-1,58,0,0,37,0.0076,95,0,,1,
미래정밀 (2),AJR74803545-12-1,200,0,0,122,0.026,321,0,,2,
미래정밀 (2),AJR74803552-4-1,152,0,0,44,0.0076,195,0,,1,
미래정밀 (2),AJR74803552-4-2,618,0,0,152,0.0309,770,0,,1,
미래정밀 (2),AJR74803553-4-1,722,0,0,160,0.0361,882,0,,1,
미래정밀 (2),AJR74862701,869,600,63,750,0.1132,2280,0,,5,
미래정밀 (2),AJR74863102,123,0,0,98,0.016,220,0,,1,
미래정밀 (2),AJR74942516,129,690,90,422,0.0168,1330,0,,3,
미래정밀 (2),AJR74942523,80,0,0,61,0.0105,140,0,,1,
미래정밀 (2),AJR74942548,761,809,64,1010,0.0958,2641,0,,6,
미래정밀 (2),AJR74942615-4-1,990,690,139,1263,0.1251,3078,0,,8,
미래정밀 (2),AJR74942617-4-1,910,901,82,1149,0.1146,3040,0,,10,
미래정밀 (2),AJR74942623,900,0,0,464,0.1134,1362,0,,5,
미래정밀 (2),AJR74942627-4-1,149,0,0,98,0.0188,247,0,,1,
미래정밀 (2),AJR74963002,2145,2308,70,1263,0.1072,5781,0,,11,
미래정밀 (2),AJR74963002-4-1,267,0,0,90,0.0133,356,0,,1,
미래정밀 (2),AJR74963003,0,102,10,558,0.0,670,0,,3,
미래정밀 (2),AJR74963003-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR74984305,415,0,0,98,0.055,512,0,,1,
미래정밀 (2),AJR75103201-4-1,698,927,23,395,0.0905,2042,0,,4,
미래정밀 (2),AJR75103201-4-2,1870,1065,23,775,0.2468,3730,0,,6,
미래정밀 (2),AJR75104601,3418,0,0,762,0.452,4177,0,,8,
미래정밀 (2),AJR75142602,1016,0,0,381,0.0508,1394,0,,4,
미래정밀 (2),AJR75142606,1382,0,0,410,0.0691,1791,0,,4,
미래정밀 (2),AJR75222301,309,0,0,92,0.0408,401,0,,2,
미래정밀 (2),AJR75242802-4-1,489,517,21,466,0.0616,1491,0,,5,
미래정밀 (2),AJR75242802-4-2,487,777,13,195,0.0635,1470,0,,5,
미래정밀 (2),AJR75242806-4-1,486,517,21,425,0.0612,1446,0,,5,
미래정밀 (2),AJR75242816,487,0,0,76,0.0635,562,0,,1,
미래정밀 (2),AJR75243006,100,0,0,88,0.0126,187,0,,2,
미래정밀 (2),AJR75243106,1436,0,0,547,0.1844,1980,0,,4,
미래정밀 (2),AJR75243119,513,0,0,87,0.0646,599,0,,1,
미래정밀 (2),AJR75243125,0,287,11,193,0.0,491,0,,2,
미래정밀 (2),AJR75463108,666,0,0,188,0.0879,853,0,,2,
미래정밀 (2),AJR75463302,2306,1734,79,938,0.3044,5051,0,,16,
미래정밀 (2),AJR75483401,887,0,0,142,0.1173,1028,0,,3,
미래정밀 (2),AJR75484604,92,0,0,47,0.0121,138,0,,1,
미래정밀 (2),AJR75522803,1637,0,0,577,0.216,2209,0,,6,
미래정밀 (2),AJR75523201,735,0,0,229,0.093,962,0,,6,
미래정밀 (2),AJR75523201-4-1,0,0,0,0,0.0,0,0,,0,
미래정밀 (2),AJR75544201,1594,0,0,298,0.2095,1891,0,,3,
미래정밀 (2),AJR75544203,1902,0,0,496,0.2512,2396,0,,8,
미래정밀 (2),AJR75544204,26109,0,0,3860,3.4492,29952,0,,40,
